,N. Trajectories,Train/External Traj Split,Trainer Oracle Timesteps,FP Rate,Accuracy,Precision,Recall,Eta
0,1000,0.5,1000000,0.25,0.575,0.5925925925925926,0.48,0.7724849031736021
